-9.16748    40.5334    15.8752    -46.6843    -2.74634    2.96388
-9.16748    40.5334    15.8752    -46.0275    -2.71188    8.8226
-9.16748    40.5334    15.8752    -44.5453    -2.63414    14.5318
-9.16748    40.5334    15.8752    -42.2723    -2.5149    19.9661
-9.16748    40.5334    15.8752    -39.2689    -2.35737    25.0118
-9.16748    40.5334    15.8752    -35.6168    -2.16579    29.5734
-9.16748    40.5334    15.8752    -31.4108    -1.94517    33.5774
-9.16748    40.5334    15.8752    -26.7519    -1.70079    36.9723
-9.16748    40.5334    15.8752    -21.7406    -1.43792    39.7275
-9.16748    40.5334    15.8752    -16.4718    -1.16154    41.8293
-9.16748    40.5334    15.8752    -11.0321    -0.876202    43.2766
-9.16748    40.5334    15.8752    -5.49882    -0.585955    44.0769
-9.16748    40.5334    15.8752    0.059335    -0.294402    -44.204
-9.16748    40.5334    15.8752    -5.46065    -0.612968    -43.7489
-9.16748    40.5334    15.8752    -10.8872    -0.926142    -42.686
-9.16748    40.5334    15.8752    -16.1653    -1.23075    -41.028
-9.16748    40.5334    15.8752    -21.2393    -1.52358    -38.7876
-9.16748    40.5334    15.8752    -26.0507    -1.80124    -35.9781
-9.16748    40.5334    15.8752    -30.536    -2.0601    -32.6159
-9.16748    40.5334    15.8752    -34.6262    -2.29615    -28.7232
-9.16748    40.5334    15.8752    -38.247    -2.50511    -24.3314
-9.16748    40.5334    15.8752    -41.3199    -2.68245    -19.485
-9.16748    40.5334    15.8752    -43.7662    -2.82363    -14.2445
-9.16748    40.5334    15.8752    -45.5118    -2.92437    -8.68866
-9.16748    40.5334    15.8752    -46.4937    -2.98104    -2.91477
-9.16748    40.5334    15.8752    -46.6664    -2.99101    2.96361
-9.16748    40.5334    15.8752    -46.0084    -2.95303    8.82149
-9.16748    40.5334    15.8752    -44.5256    -2.86746    14.5296
-9.16748    40.5334    15.8752    -42.2527    -2.73628    19.9626
-9.16748    40.5334    15.8752    -39.2504    -2.56302    25.0072
-9.16748    40.5334    15.8752    -35.5999    -2.35235    29.568
-9.16748    40.5334    15.8752    -31.3962    -2.10974    33.5715
-9.16748    40.5334    15.8752    -26.74    -1.84103    36.9665
-9.16748    40.5334    15.8752    -21.7315    -1.55198    39.7222
-9.16748    40.5334    15.8752    -16.4653    -1.24806    41.825
-9.16748    40.5334    15.8752    -11.0281    -0.934274    43.2737
-9.16748    40.5334    15.8752    -5.49703    -0.615067    44.0754
-9.16748    40.5334    15.8752    0.059335    -0.294402    -44.204
-9.16748    40.5334    15.8752    -5.45908    -0.641901    -43.7503
-9.16748    40.5334    15.8752    -10.8844    -0.983538    -42.6885
-9.16748    40.5334    15.8752    -16.1615    -1.31584    -41.0313
-9.16748    40.5334    15.8752    -21.2346    -1.6353    -38.7913
-9.16748    40.5334    15.8752    -26.0451    -1.93822    -35.9818
-9.16748    40.5334    15.8752    -30.5294    -2.2206    -32.6192
-9.16748    40.5334    15.8752    -34.6184    -2.47809    -28.7258
-9.16748    40.5334    15.8752    -38.2377    -2.706    -24.3332
-9.16748    40.5334    15.8752    -41.3088    -2.89939    -19.4859
-9.16748    40.5334    15.8752    -43.753    -3.0533    -14.2447
-9.16748    40.5334    15.8752    -45.4965    -3.16309    -8.68848
-9.16748    40.5334    15.8752    -46.4763    -3.22479    -2.91459
-9.16748    40.5334    15.8752    -46.6472    -3.23555    2.96333
-9.16748    40.5334    15.8752    -45.9878    -3.19403    8.82035
-9.16748    40.5334    15.8752    -44.5045    -3.10062    14.5273
-9.16748    40.5334    15.8752    -42.2318    -2.95751    19.9591
-9.16748    40.5334    15.8752    -39.2306    -2.76852    25.0025
-9.16748    40.5334    15.8752    -35.582    -2.53877    29.5625
-9.16748    40.5334    15.8752    -31.3807    -2.27421    33.5656
-9.16748    40.5334    15.8752    -26.7273    -1.98118    36.9606
-9.16748    40.5334    15.8752    -21.7217    -1.66597    39.717
-9.16748    40.5334    15.8752    -16.4584    -1.33454    41.8208
-9.16748    40.5334    15.8752    -11.0239    -0.992321    43.2707
-9.16748    40.5334    15.8752    -5.49509    -0.644169    44.0739
-8.59375    42.218    16.1926    0.0593351    -0.294402    -44.204
-8.59375    42.218    16.1926    -5.45735    -0.670827    -43.7517
-8.59375    42.218    16.1926    -10.8813    -1.04092    -42.691
-8.59375    42.218    16.1926    -16.1572    -1.40092    -41.0346
-8.59375    42.218    16.1926    -21.2293    -1.74701    -38.795
-8.59375    42.218    16.1926    -26.0387    -2.07517    -35.9855
-8.59375    42.218    16.1926    -30.5219    -2.38108    -32.6225
-8.59375    42.218    16.1926    -34.6096    -2.66    -28.7284
-8.59375    42.218    16.1926    -38.2272    -2.90684    -24.3349
-8.59375    42.218    16.1926    -41.2964    -3.11626    -19.4868
-8.59375    42.218    16.1926    -43.7385    -3.2829    -14.2449
-8.59375    42.218    16.1926    -45.4798    -3.40171    -8.68827
-8.59375    42.218    16.1926    -46.4574    -3.46842    -2.91441
-8.59375    42.218    16.1926    -46.6265    -3.47996    2.96303
-8.59375    42.218    16.1926    -45.9659    -3.43488    8.81918
-8.59375    42.218    16.1926    -44.482    -3.33363    14.525
-8.59375    42.218    16.1926    -42.2097    -3.17858    19.9555
-8.59375    42.218    16.1926    -39.2097    -2.97388    24.9978
-8.59375    42.218    16.1926    -35.5631    -2.72506    29.5569
-8.59375    42.218    16.1926    -31.3643    -2.43856    33.5596
-8.59375    42.218    16.1926    -26.7138    -2.12124    36.9547
-8.59375    42.218    16.1926    -21.7113    -1.77989    39.7117
-8.59375    42.218    16.1926    -16.4511    -1.42097    41.8165
-8.59375    42.218    16.1926    -11.0193    -1.05034    43.2677
-8.59375    42.218    16.1926    -5.49299    -0.673259    44.0724
-8.59375    42.218    16.1926    0.0593351    -0.294403    -44.204
-8.59375    42.218    16.1926    -5.45548    -0.699745    -43.753
-8.59375    42.218    16.1926    -10.8778    -1.09829    -42.6935
-8.59375    42.218    16.1926    -16.1525    -1.48598    -41.0379
-8.59375    42.218    16.1926    -21.2234    -1.8587    -38.7986
-8.59375    42.218    16.1926    -26.0317    -2.21211    -35.9891
-8.59375    42.218    16.1926    -30.5136    -2.54153    -32.6257
-8.59375    42.218    16.1926    -34.5998    -2.84187    -28.7309
-8.59375    42.218    16.1926    -38.2157    -3.10764    -24.3366
-8.59375    42.218    16.1926    -41.2828    -3.33308    -19.4877
-8.59375    42.218    16.1926    -43.7227    -3.51241    -14.2451
-8.59375    42.218    16.1926    -45.4617    -3.64022    -8.68804
-8.59375    42.218    16.1926    -46.4371    -3.71192    -2.91422
-8.59375    42.218    16.1926    -46.6044    -3.72421    2.96273
-8.59375    42.218    16.1926    -45.9425    -3.67557    8.81798
-8.59375    42.218    16.1926    -44.4582    -3.56647    14.5226
-8.59375    42.218    16.1926    -42.1863    -3.39948    19.9519
-8.59375    42.218    16.1926    -39.1876    -3.17908    24.993
-8.59375    42.218    16.1926    -35.543    -2.9112    29.5513
-8.59375    42.218    16.1926    -31.347    -2.60279    33.5535
-8.59375    42.218    16.1926    -26.6995    -2.2612    36.9488
-8.59375    42.218    16.1926    -21.7003    -1.89375    39.7063
-8.59375    42.218    16.1926    -16.4432    -1.50735    41.8121
-8.59375    42.218    16.1926    -11.0144    -1.10833    43.2647
-8.59375    42.218    16.1926    -5.49074    -0.702336    44.0709
-8.59375    42.218    16.1926    0.0593351    -0.294403    -44.204
-8.59375    42.218    16.1926    -5.45345    -0.728653    -43.7544
-8.59375    42.218    16.1926    -10.8741    -1.15565    -42.696
-8.59375    42.218    16.1926    -16.1473    -1.57102    -41.0411
-8.59375    42.218    16.1926    -21.2169    -1.97036    -38.8023
-8.59375    42.218    16.1926    -26.0239    -2.34901    -35.9927
-8.59375    42.218    16.1926    -30.5044    -2.70195    -32.6289
-8.59375    42.218    16.1926    -34.589    -3.0237    -28.7334
-8.59375    42.218    16.1926    -38.203    -3.30838    -24.3383
-8.59375    42.218    16.1926    -41.268    -3.54982    -19.4884
-8.59375    42.218    16.1926    -43.7056    -3.74183    -14.2452
-8.59375    42.218    16.1926    -45.4422    -3.87862    -8.68779
-8.59375    42.218    16.1926    -46.4154    -3.95528    -2.91402
-8.59375    42.218    16.1926    -46.5808    -3.96832    2.96242
-8.59375    42.218    16.1926    -45.9178    -3.91609    8.81675
-8.59375    42.218    16.1926    -44.433    -3.79913    14.5202
-8.59375    42.218    16.1926    -42.1616    -3.62021    19.9482
-8.59375    42.218    16.1926    -39.1643    -3.38411    24.9882
-8.59375    42.218    16.1926    -35.522    -3.09719    29.5456
-8.59375    42.218    16.1926    -31.3287    -2.76689    33.5474
-8.59375    42.218    16.1926    -26.6845    -2.40106    36.9428
-8.59375    42.218    16.1926    -21.6886    -2.00752    39.7009
-8.59375    42.218    16.1926    -16.4349    -1.59368    41.8078
-8.59375    42.218    16.1926    -11.0092    -1.16629    43.2617
-8.59375    42.218    16.1926    -5.48833    -0.731401    44.0694
-8.59375    42.218    16.1926    0.0593351    -0.294403    -44.204
-8.59375    42.218    16.1926    -5.45127    -0.757552    -43.7558
-8.59375    42.218    16.1926    -10.8701    -1.21299    -42.6984
-8.59375    42.218    16.1926    -16.1417    -1.65604    -41.0444
-8.59375    42.218    16.1926    -21.2098    -2.082    -38.8059
-8.59375    42.218    16.1926    -26.0153    -2.48589    -35.9962
-8.59375    42.218    16.1926    -30.4943    -2.86233    -32.632
-8.59375    42.218    16.1926    -34.5772    -3.20548    -28.7359
-8.59375    42.218    16.1926    -38.1892    -3.50906    -24.3398
-8.59375    42.218    16.1926    -41.252    -3.76648    -19.4892
-8.59375    42.218    16.1926    -43.6871    -3.97115    -14.2452
-8.59375    42.218    16.1926    -45.4213    -4.1169    -8.6875
-8.59375    42.218    16.1926    -46.3922    -4.1985    -2.91381
-8.59375    42.218    16.1926    -46.5558    -4.21225    2.9621
-8.59375    42.218    16.1926    -45.8916    -4.15642    8.81549
-8.59375    42.218    16.1926    -44.4065    -4.0316    14.5177
-8.59375    42.218    16.1926    -42.1357    -3.84075    19.9444
-8.59375    42.218    16.1926    -39.1398    -3.58896    24.9832
-8.59375    42.218    16.1926    -35.4998    -3.28303    29.5398
-8.59375    42.218    16.1926    -31.3096    -2.93086    33.5413
-8.59375    42.218    16.1926    -26.6687    -2.54081    36.9367
-8.59375    42.218    16.1926    -21.6764    -2.12122    39.6955
-8.59375    42.218    16.1926    -16.4261    -1.67995    41.8034
-8.59375    42.218    16.1926    -11.0037    -1.22422    43.2587
-8.59375    42.218    16.1926    -5.48577    -0.760451    44.0679
-9.47266    42.3523    16.4734    0.0593352    -0.294404    -44.204
